Molecule ChEMBL ID,MOL_molhash_id,MOL_num_stereoisomers,CLS_pChEMBL Value,AC_CLS_pChEMBL Value,MOL_molhash_id_no_stereo,MOL_smiles,pChEMBL Value,Smiles,split
CHEMBL3958215,4f1fb48f8dd2389ab4d61c570c0b5d28194fc582,1,0.0,False,875c38276c14057c1af466f9c1f4d3662f953ca9,O=C1c2ccc(F)cc2CC1CCN1CCc2ccccc2C1,6.12,O=C1c2ccc(F)cc2CC1CCN1CCc2ccccc2C1,test
CHEMBL595489,32f7dcd16f4a8ec25e90914aada6ad0c7c715ebb,1,0.0,False,d976325ea41632a170633f3379491b2d49c15567,COc1cc2c(cc1O)C1Cc3ccc(O)c(OC)c3CN1CC2,6.94,COc1cc2c(cc1O)C1Cc3ccc(O)c(OC)c3CN1CC2,test
CHEMBL126632,eee9d47a1b925b043282385717d3ee06b615e48b,1,1.0,False,8771ef56410145ffd358975dd98a10d67f1b4132,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,7.3,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1.O=C(O)C(=O)O,test
CHEMBL91362,2c0bcfc561aa9ac8c3d9760c93992bbfd133cce8,1,0.0,False,12864f3680ab70cf16fa24ecd5dc8882dc85ac22,CCOC(=O)c1cnn2cccc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,4.39,CCOC(=O)c1cnn2cccc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,test
CHEMBL3298686,2cd42232e4364d42a10058ce35ca32cfecd285a7,1,0.0,False,9c5629892a56945760c50156e49fb8a9da748a02,Cc1cc(C)c2c(N)c(C(=O)NCCCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)sc2n1,6.01,Cc1cc(C)c2c(N)c(C(=O)NCCCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)sc2n1,test
CHEMBL125580,d6f10b28cb5673ad6658efbe2730a9cee30e1522,1,0.0,False,a217dde75af824af5c5bb7c051f58c86a1a9083c,COc1ccccc1N1CCN(CCCCN2C(=O)c3cc4ccccc4cc3C2=O)CC1,6.84,COc1ccccc1N1CCN(CCCCN2C(=O)c3cc4ccccc4cc3C2=O)CC1,test
CHEMBL160998,111f34c9c8a18aaad789546cea7102572e393989,1,0.0,False,4a2b52d832c17c0ef5a0c8ea30e04459e68c614a,N#Cc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)c3cc4ccccc4[nH]3)CC1)C2,5.6,N#Cc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)c3cc4ccccc4[nH]3)CC1)C2,test
CHEMBL78923,ebf128ea66b253b83cfa1fa9ecec39c7dc19b578,1,1.0,False,0bf1f3c182da055245e4ec97643162e552665211,Nc1nc(-c2ccc(Cl)cc2)cc(C2CCN(Cc3ccccc3)CC2)n1,8.07,Nc1nc(-c2ccc(Cl)cc2)cc(C2CCN(Cc3ccccc3)CC2)n1,test
CHEMBL2062848,d8dca26cc50be6826089861240bfa2238197f7b6,1,0.0,False,d70af3c25fc0bbc7ff956eb32b192472c071f2ea,CCN(CC)[C@@H]1[C@@H](CO)[C@H]2CN(Cc3ccccc3)[C@H](c3ccccc3)[C@H]21,4.92,CCN(CC)[C@@H]1[C@@H](CO)[C@H]2CN(Cc3ccccc3)[C@H](c3ccccc3)[C@H]21,test
CHEMBL4758774,8594ebdd8b20ba76b455d2e0a0ae50b1403251c9,1,0.0,False,f9856578fd6ebdddd9f293b240c44b61d302e29a,[O-][S+](CCNC1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,5.18,[O-][S+](CCNC1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,test
CHEMBL4243036,dc95093619c266d02b3bb35c5bcb923ff4fb5b3b,1,1.0,False,258c13ca2aff4b94e7d78e4a73ae44ad1d2baafb,O=c1[nH]c2c(N3CCN(CC[C@H]4CCCN4S(=O)(=O)c4cncc5ccccc45)CC3)cccc2o1,7.92,O=c1[nH]c2c(N3CCN(CC[C@H]4CCCN4S(=O)(=O)c4cncc5ccccc45)CC3)cccc2o1,test
CHEMBL476108,0a162d6c01f672f6f77b1b18d8fa77081969b1a9,1,1.0,False,40373dd8e933074f5e8ca2b6537ca0f041b0f629,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,7.36,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,test
CHEMBL1257261,1e9bbf82f1fd37e0576487ac472421f4132110ed,1,1.0,False,e81450a9d7f9bc8fa8b1dcf68fc9bc760b37af40,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21,8.09,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21,test
CHEMBL69355,ad88c8754f7ded9f00e869ba6e377b0cd43a7b9b,1,0.0,False,ad28b45206aa97080fa971daf238d0b294dc17fa,C1=C(c2nc3ccccc3s2)CCN(Cc2ccccc2)C1,6.22,C1=C(c2nc3ccccc3s2)CCN(Cc2ccccc2)C1,test
CHEMBL80968,f2c0372358c111067b29cfbbbf50a4c41662ff29,2,0.0,False,08b7b36172a1359a9777eef67dfa7422b9e112c8,Fc1ccc(/C=C/COCC2CCN(Cc3ccccc3)CC2)cc1,5.66,Fc1ccc(/C=C/COCC2CCN(Cc3ccccc3)CC2)cc1,test
CHEMBL4591554,608d09ebd68c371232bd7fbd42863b5ddef03a12,1,0.0,False,df53f18f99f0f6b86deefa33b633c1e2ac2c2583,CN1CCc2cc(O)c(O)cc2C1Cc1ccccc1Br,6.54,CN1CCc2cc(O)c(O)cc2C1Cc1ccccc1Br,test
CHEMBL1631540,a5914368550dd8aca47eb4c9071a16226ada070d,1,0.0,False,e66a730c3b0695000ffe49004f3cd6cf106bf324,Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,6.3,Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,test
CHEMBL3697987,e8479eab790b11e7b5860b9c1942e3dd6f9ce2e4,1,0.0,False,009f50da04e5a9f37e89b77422a9662c1fd3fad4,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1(O)CCCCC1,6.76,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1(O)CCCCC1,test
CHEMBL165723,588b299916bdbefe1ea909ea5e91e9357c972d32,1,1.0,False,b4f514f7c9e04a853f0c83273ee232ef4a34326e,Nc1ccc(F)cc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.82,Nc1ccc(F)cc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,test
CHEMBL213201,0a70974918f91e6aeb4686e608ac1728f632857c,1,0.0,False,4d565b20b2af87c76fcd6579941d75aaef9aca04,CN1CCN(C2=Nc3ccccc3N(NC(=O)c3ccc(C#N)cc3)c3ccc(Cl)cc32)CC1,5.71,CN1CCN(C2=Nc3ccccc3N(NC(=O)c3ccc(C#N)cc3)c3ccc(Cl)cc32)CC1,test
CHEMBL552858,84f097b2aaaac2575857183341d782252019dbe4,1,0.0,False,3b4b4823deb3192782668b33a09aca4938671b69,CN(C)CC1(C)CC(=O)C(c2ccccc2)=CO1,5.39,CN(C)CC1(C)CC(=O)C(c2ccccc2)=CO1.Cl,test
CHEMBL3970323,fe5574d29ac1b7b798f8a9ebc9ea7cf1fec3bf2d,1,0.0,False,8bb1cfbc868f82d5c6f135b6962ec566085a295b,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1,6.335,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1,test
CHEMBL37170,330f52e412c900bfa538a7fddcc196f196c0dfe9,1,0.0,False,ff7f1718656a9e077c2a3c281e98590fb1dc380f,Cc1ccc(N2CCN(CC[C@@H]3NC(=O)c4ccccc43)CC2)cc1C,5.23,Cc1ccc(N2CCN(CC[C@@H]3NC(=O)c4ccccc43)CC2)cc1C,test
CHEMBL271913,35068ab2f9d1bec3b275a9afb3282fcc6ba30f8f,1,1.0,False,3b0cb906b5bf34a7777853f46dbdecef54d95dde,COc1ccc(Cl)cc1NC(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,7.96,COc1ccc(Cl)cc1NC(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,test
CHEMBL1082106,023eaedb9a61d9e4ffbeb200104bd8eacc0e659c,1,0.0,False,18bdbd58abce9ea72d348aaa37c937e9ad6b56b9,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Br)cc3)C2)n1C,6.9,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Br)cc3)C2)n1C,test
CHEMBL4450907,f21f58ad0bd72184a042f7f55d7c862894979e37,1,0.0,False,94b7663b60f5aca1f7ca49fdd2f6efe061de91d9,Nc1ncc(-c2cccc3c2ccn3S(=O)(=O)c2ccccc2)[nH]1,5.4,Cl.Nc1ncc(-c2cccc3c2ccn3S(=O)(=O)c2ccccc2)[nH]1,test
CHEMBL5077755,facadd6597eb8e1858527cf96e4465f117c8052e,1,1.0,False,a0ee697d4d3deee789ea6e289433bd4713e88834,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(Cl)c(Cl)c1,7.3,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(Cl)c(Cl)c1,test
CHEMBL61090,16399efa822f4dce5fca16dabac7d255e206f0dd,1,0.0,False,b78d702ccde1a18dd92bce31693b3a9ab7158f81,COc1cc2ccccc2cc1CC(=O)CC1CCN(Cc2ccccc2)CC1,5.9,COc1cc2ccccc2cc1CC(=O)CC1CCN(Cc2ccccc2)CC1,test
CHEMBL4779364,a7ac9a3b1e7ca8b268fc6a5bdcef78a058fa5e41,1,0.0,False,4732f6a51305e506f42cbc49a11a7f40cf5b51e8,CC(=O)Nc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,6.78,CC(=O)Nc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,test
CHEMBL3774588,3ac40db3cb2eb46a18a107c7fa218fdcff94895d,1,0.0,False,2cd66654748117455e4922d7a61c0e1fb466e113,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)n1C,6.7,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)n1C,test
CHEMBL566396,de6bc369b7d86b1e8aded1f80130931e6089ce0b,1,1.0,False,a649124f0f3c2460ed84f67783baf1c82673e031,O=c1[nH]c2cccc(OCC3CCN(CC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,7.55,O=c1[nH]c2cccc(OCC3CCN(CC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,test
CHEMBL2386603,21ad22a1da1f108137c7589e8aced5d293f7f3ea,1,1.0,False,4e5e61ea17173eb66a8913f8f290b0a74f0627f2,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)C(=O)c1ccccc1-2,7.05,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)C(=O)c1ccccc1-2,test
CHEMBL4207653,801703e5345f7fca26c40be7445e278fc2f8ac09,1,0.0,False,c29b1e5abab12b57173ffe80df82681bbac0830d,COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1,6.72,COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1.Cl.Cl,test
CHEMBL4857597,d9be3076da6b87533388a30909c39b3de8248864,1,0.0,False,5c09e09101fbc17e72311205d529856b28cfee37,O=C1CCc2cc(CCCCN3CCN(c4ccccn4)CC3)ccc2N1,6.29,O=C1CCc2cc(CCCCN3CCN(c4ccccn4)CC3)ccc2N1,test
CHEMBL4246202,bc4371c4f3502df9aff8d5685d85adafe8eb0cc7,1,1.0,False,3c16e3a80d71fd111b95bda7b90bd334353227f1,O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCN(c2nsc3ccccc23)CC1,9.0,O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCN(c2nsc3ccccc23)CC1,test
CHEMBL543823,a30b4cba963f688e9c99b5ac4af8c1ecc962c176,1,0.0,False,deb19bd55f9cf64d369d04c8050cca5d0b48530e,O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1cccs1,5.97,Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1cccs1,test
CHEMBL4099997,74ee7f870dd5b65b84ed93921c45fb355d1560f8,1,1.0,False,08304bbec5bb331b499a4928dae0faa5505745a4,Cc1cccc(S(=O)(=O)NCCCCN2CC=C(c3c(C)[nH]c4ccc(Cl)cc34)CC2)c1,7.25,Cc1cccc(S(=O)(=O)NCCCCN2CC=C(c3c(C)[nH]c4ccc(Cl)cc34)CC2)c1,test
CHEMBL221843,8d465e6fa15fdcbbd7461fec8fd4d2d35d3edd7a,1,1.0,False,6cb78a96570514145515158330f42b8d91c76621,COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3)c2C)CC1,7.05,COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3)c2C)CC1,test
CHEMBL3982360,4442fee5ad3aa0b4660e16f015bc6721ea6e7ae6,1,1.0,False,bd3c54efd4e606609175afc9f5d5465def6f4b35,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2N1,9.52,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2N1,test
CHEMBL5199358,252b86bf13195d77ed8d28dc63854a7f77d57020,1,0.0,False,b4bb4f7e07b93163b9d256fda4528cfda233cd6f,O=C1CCc2ccccc2N1CCCCN1CCN(c2ccccc2)CC1,5.95,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCCN1CCN(c2ccccc2)CC1,test
CHEMBL3775771,81d8fb9172a6765eaa1e27c56c88d595756cc43a,1,0.0,False,6d5d794c8fec90fa31660be2c548e98fcbe5b580,Cn1c(SCCCN2CC3CCN(c4c(F)cccc4F)C3C2)nnc1-c1cnccn1,6.2,Cn1c(SCCCN2CC3CCN(c4c(F)cccc4F)C3C2)nnc1-c1cnccn1,test
CHEMBL4522930,ae606f8fd8fa6553ab581761b59922653fe96e6c,1,0.0,False,296cf1aba1af59cdbf3ef19b0374653917a068fd,CCC(F)(F)c1cc(N2CCC(S(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12,6.475,CCC(F)(F)c1cc(N2CCC(S(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12,test
CHEMBL4473026,497a8bf281928b5e60990385b4c38e178fcd993e,1,1.0,False,0215631ccd91d5dcb06a1cb0d18d62d26d583c05,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ccccc2F)CC1,7.62,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ccccc2F)CC1,test
CHEMBL3764884,85ad2338be0d229d6c6cb956cf2a21cb93c056db,1,0.0,False,d7d55e3779187665e9ad515140d12c162b595581,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1nccs1,5.1,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1nccs1,test
CHEMBL3698020,9f494b78896189a7baa11aa9e2924c126903d05f,1,0.0,False,2a5d16d9427ea95bdaf42f254ab0171e31ec9426,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C(F)(F)F,6.95,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C(F)(F)F,test
CHEMBL2325932,52b14f817e1ad4bf3b9e0c0a581cdb0f6734116b,1,1.0,False,371e8557a9805e88172cdec5bebbbf50947a4d49,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cccnc4)cc23)CC1,7.12,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cccnc4)cc23)CC1,test
CHEMBL3287391,31dcb49c46bde76ee97787adb5e077a83b1ffcb7,1,1.0,False,e441cb9bbc0bba12adfdca876f843bf1979f6b93,Clc1cccc(N2CCN(CCCCOc3cccn4nccc34)CC2)c1Cl,7.56,Clc1cccc(N2CCN(CCCCOc3cccn4nccc34)CC2)c1Cl,test
CHEMBL129263,6fe923c6b0c8091220509cce504caee5ec1482d6,1,0.0,False,37c64a6b789a1a074b411914e37f35f9ff2cf5d9,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,5.47,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,test
CHEMBL1258428,bd35e19502365efc2b5286309b072be61c223716,1,1.0,False,84070727530f0e431e1df00a4cf245ed93de97aa,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,8.05,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,test
CHEMBL1774535,407571e3e6d929cdc022a8c5c980c138ff9cf6fd,1,0.0,False,7fc5d63f082590c05c15caaed521c2b18613f2df,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,6.28,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,test
CHEMBL231431,3216365c933100728c7cf3cacf5202dde51732ef,1,1.0,False,da662bcf13bb8f40e715039ab5c684078aeeb488,CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(F)c(Cl)c4)cc3)cc2CC1,7.3,CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(F)c(Cl)c4)cc3)cc2CC1,test
CHEMBL3903297,a521c766f8e8a406ec778a9d07e015b51dbde988,1,0.0,False,9edb7e8186ce3ae6200a2404217284499f996ada,c1c2c(cc3c1OCO3)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,6.62,c1c2c(cc3c1OCO3)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,test
CHEMBL3958949,e37fe0a999941c7788e6519b2442dfad6f2631a0,1,0.0,False,94d53fc83375287839cc096b627604c2e82b1e76,COc1ncccc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,5.94,COc1ncccc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,test
CHEMBL551927,ad84626a0ed49ff27147b30b7e88665e9aab0a22,1,1.0,False,33f05e263fe446dcf29f65059541f568d7b8ba09,C[C@@]12CC(c3ccccc3)C[C@@H](C1)N(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,7.8,C[C@@]12CC(c3ccccc3)C[C@@H](C1)N(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,test
CHEMBL25924,bec5fffc906e9e2a8578edea5efd9dc1a3b04c81,1,0.0,False,97439440999ea6a0209a56fbeee2a43f30306d73,CN1CCc2cccc3c2[C@H]1Cc1cccc(-c2ccccc2)c1-3,6.63,CN1CCc2cccc3c2[C@H]1Cc1cccc(-c2ccccc2)c1-3,test
CHEMBL563635,78161ea630d9a92fd0a463bd728dfab5febbb9c3,1,1.0,False,f21c1daec3524d3cec9e3978ea0cd224df8eafcf,CCN(CC)CCN1CCN(c2cccc(Cl)c2)C1=O,7.6,CCN(CC)CCN1CCN(c2cccc(Cl)c2)C1=O,test
CHEMBL4860626,2aa014b049adf352fa7ae5e02ca816083cd1e92e,1,1.0,False,f85ac905f378067a5b263749593adaaa88088876,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.58,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,test
CHEMBL2159480,9cbd91c57f0bb4bce108eb47a8ec6d4765f59cfe,1,1.0,False,300091286a5c162960173cf8b4e7baaaea4afbad,O=S(=O)(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1ccc(F)cc1,7.14,O=S(=O)(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1ccc(F)cc1,test
CHEMBL3642811,79d471ba86d5674a040f119d937f27f739d8e32b,1,0.0,False,d9eeb12983e8f2aa3b55cdf90a7f6e184e541e48,CO[C@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,6.17,CO[C@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,test
CHEMBL3818994,38f4b26ca9bbf72e481d7aad5fe0088336736689,1,1.0,False,fe14f068ff1fa7ee10ec7984d56df543015ba877,O=C(CCCN1CCc2ccccc2C1)c1ccc(F)cc1,7.31,O=C(CCCN1CCc2ccccc2C1)c1ccc(F)cc1,test
CHEMBL113471,8aedf8844000d03549fac9b0448fcabe6efc8431,1,0.0,False,f2818e70d76928b32a6b6672a054a05f2741f87c,COc1c(C(=O)NCC[C@@H]2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,5.65,COc1c(C(=O)NCC[C@@H]2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,test
CHEMBL3676887,58adda57294b4d9e77e427dc1c4a71f8e8340c8c,1,1.0,False,ef6af98b7973e5c795a2ad697255a2cdac590584,CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.04,CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,test
CHEMBL169222,fa0d9a71aae50cb5902490587159b5fadc0f5c44,1,1.0,False,04da54bdfdd2d2cf66fff81a27223d62e3e677b4,CNc1cc(OC)c(C(=O)NC[C@@H]2CCN(Cc3ccccc3)C2)cc1Cl,7.1,CNc1cc(OC)c(C(=O)NC[C@@H]2CCN(Cc3ccccc3)C2)cc1Cl,test
CHEMBL4086613,c82adacbfc1db57d9f0c1d7fc3b65bec0bf9dc0a,1,0.0,False,b965dd748665e207c0331abfcafbede10a87b1b7,CCCCN1CCN(c2cccc(C#N)c2)CC1,6.31,CCCCN1CCN(c2cccc(C#N)c2)CC1,test
CHEMBL4871774,53c89a758ada3c8e6933f954c5fd2816fa718a85,1,0.0,False,f9975379675677f138f030a48c0eab245adfd897,COc1ccccc1C1CC1CNCCCCCOc1ccc2ccc(=O)[nH]c2c1,6.66,COc1ccccc1C1CC1CNCCCCCOc1ccc2ccc(=O)[nH]c2c1,test
CHEMBL14998,a9a5b48645b0d924d4dd1930d9882566a39e297a,1,1.0,False,b39e60ba1c549e978e0d32534be809560818753c,Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(N2CCN(C)CC2)n1,7.21,Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(N2CCN(C)CC2)n1,test
CHEMBL203734,2095f71a8128c148d5959cca223dfce3943d487b,1,1.0,False,f188efed01f71db06b93452d0a8257a0287b1120,COc1c(Cl)cc2c(c1Cl)Cc1ccccc1CCN(C)CC2,7.64,COc1c(Cl)cc2c(c1Cl)Cc1ccccc1CCN(C)CC2,test
CHEMBL3922670,790af3f1b5e401321e2d5578bea0302b6a20bee3,1,0.0,False,6967418d53fd07b24ceb1e55dcb497c0480ebc66,N#Cc1ccc(CNC(=O)CCOCCN2CCN(c3ncccc3-c3ccc(F)cc3)CC2)cc1,6.16,N#Cc1ccc(CNC(=O)CCOCCN2CCN(c3ncccc3-c3ccc(F)cc3)CC2)cc1,test
CHEMBL4571568,fafd83ac65c93ce1f8b19bee686a3a4703c06d29,1,1.0,False,72dc6e366bf63358f7c346a21047f333a40353bd,N#Cc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,7.03,N#Cc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,test
CHEMBL349034,1f361a6a7ca3dcef16e62d7d0b98e5e8ce003378,1,1.0,False,a9d8b79e6db9b23e0cb27c73277e960e54c69cb1,Fc1ccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1,8.07,Fc1ccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1,test
CHEMBL3597654,15123c67cb4c85e61815183aa7d43cf740354cb8,1,0.0,False,6bfe413aa2a40aa0677d2dfca0466d791d9fc485,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2ccc3cccnc3c2)CC1,5.99,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2ccc3cccnc3c2)CC1,test
CHEMBL239733,1696cd78dd4362f0bcc6588cf80938a26c1a675b,1,1.0,False,68d316ed86f68b41364834ea5b1addd9276d866f,C#Cc1cccc(C(=O)NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,7.465,C#Cc1cccc(C(=O)NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,test
CHEMBL4472382,ac001b7d86777d520d1a8833abd11b154a5cb0e6,1,1.0,False,03b8ceb31b553d226c3e41744d1fc9daa19f6048,OC1(c2ccc(Cl)cc2)CCN(CC[C@H]2C[C@@H]2c2ccc(F)cc2)CC1,8.82,OC1(c2ccc(Cl)cc2)CCN(CC[C@H]2C[C@@H]2c2ccc(F)cc2)CC1,test
CHEMBL3344462,da3900a087baffa075cba95baeaaa570dc1d0469,1,1.0,False,11456c57fcdec3a9554d9aaacc94baa7aebce29c,CCC(C)Cc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,7.54,CCC(C)Cc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,test
CHEMBL126948,792ebc5ddea9d3a11707b288ec0569d26481c9b1,1,1.0,False,2a4d16822cc31ad13a098fc8574cc7bbe8f407bc,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C(=O)c3ccccc3)cc2)CC1,7.2,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C(=O)c3ccccc3)cc2)CC1.O=C(O)C(=O)O,test
CHEMBL52096,a0d6727f27db2248b43ac50e93f0593d588f7eb7,1,1.0,False,6b8efd8fd93659a1a10f3c5cc563bf3629d96152,Cc1cc(=O)oc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc12,7.915,Cc1cc(=O)oc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc12,test
CHEMBL38409,d245ae5286c7383c6aecbf2940019b3e3c5b6e2a,1,1.0,False,5036c561a4769e803fb7f5b7fb33160defcb3e01,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,8.0,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,test
CHEMBL3897426,e86c031ba76f20752353b3179e6794470526f8b2,1,0.0,False,4bb2cfc82b4eb276a5550088870a26f582f20327,COc1ccc(-c2cc(F)ccc2N2CCN(CCCCCC(=O)NCc3ccc(C#N)cc3)CC2)cc1,6.28,COc1ccc(-c2cc(F)ccc2N2CCN(CCCCCC(=O)NCc3ccc(C#N)cc3)CC2)cc1,test
